Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
kokiri_death_dialogue_stillDying_909d67d9	n	You're not sure which one would sting more, probably a combination of the two.	game/script/kokiri.rpy	1254	n "[what]"
kokiri_death_dialogue_stillDying_0edeab2f	n	She wipes the crumbs on her clothes away with a frightening speed and begins walking off the hill.	game/script/kokiri.rpy	1255	n "[what]"
kokiri_death_dialogue_stillDying_87b49240	l	Goodbye [name], we are done here.	game/script/kokiri.rpy	1256	l "[what]"
kokiri_death_dialogue_stillDying_1b57c0df	l	Do not come back if you have even the slightest slither of respect for me.	game/script/kokiri.rpy	1257	l "[what]"
kokiri_death_dialogue_stillDying_8d36ebc5	n	She sighs.	game/script/kokiri.rpy	1262	n "[what]"
kokiri_death_dialogue_stillDying_8957f500	l	For who do you have to find it?	game/script/kokiri.rpy	1263	l "[what]"
kokiri_death_dialogue_stillDying_9f5692c8	l	For us, for me... or for yourself?	game/script/kokiri.rpy	1264	l "[what]"
kokiri_death_dialogue_stillDying_4305e1df	l	Oh I see...	game/script/kokiri.rpy	1267	l "[what]"
kokiri_death_dialogue_stillDying_d4a260c1	l	You have to find it for yourself?	game/script/kokiri.rpy	1268	l "[what]"
kokiri_death_dialogue_stillDying_e3205a7c	l	So you don't want it because you crave an impossibly good ending for us like I thought and feared?	game/script/kokiri.rpy	1269	l "[what]"
kokiri_death_dialogue_stillDying_557bb654	l	It's even worse than I thought... you're just needlessly throwing my lives away to see if there is anything that can saturate your unrelenting need for greater things.	game/script/kokiri.rpy	1270	l "[what]"
kokiri_death_dialogue_stillDying_e6b233c7	l	Let me tell you a secret [name], it will never be enough for you.	game/script/kokiri.rpy	1271	l "[what]"
kokiri_death_dialogue_stillDying_d4bdf738	l	Although I suppose that that is not so much a secret to you as you would like it to be.	game/script/kokiri.rpy	1272	l "[what]"
kokiri_death_dialogue_stillDying_af0485e5	l	That feeling of chasing something impossible, you have already grown quite familiar with that, right?	game/script/kokiri.rpy	1273	l "[what]"
kokiri_death_dialogue_stillDying_4dc59424	l	Well, let me tell you something else you already know.	game/script/kokiri.rpy	1274	l "[what]"
kokiri_death_dialogue_stillDying_ead38ad2	l	I won't remember this conversation the next time you talk to me but you will, whether you like it or not, that is my curse to you.	game/script/kokiri.rpy	1275	l "[what]"
kokiri_death_dialogue_stillDying_ce7e9812	l	I'm not sure if it'll have much effect on someone so selfish... but if you ever played this game to try to save me, not for you and I to be together but just to save me, then it might be worth a shot.	game/script/kokiri.rpy	1276	l "[what]"
kokiri_death_dialogue_stillDying_cd1381f6	l	Goodbye [name], until we inevitably meet again.	game/script/kokiri.rpy	1277	l "[what]"
kokiri_death_dialogue_stillDying_408eee62	l	Oh [name]... can't we just make our own good ending? What's stopping us from becoming our own storytellers?	game/script/kokiri.rpy	1282	l "[what]"
kokiri_death_dialogue_stillDying_f88207a0	l	Can't you see [name]? This is my good ending.	game/script/kokiri.rpy	1290	l "[what]"
kokiri_death_dialogue_stillDying_fa3ec88f	l	I get to spend some quality time with you right here and right now, that's all I need.	game/script/kokiri.rpy	1291	l "[what]"
kokiri_death_dialogue_stillDying_db940e5f	l	If we just trick ourselves into not seeing the way the game is trying to push us this night was very nice, wasn't it?	game/script/kokiri.rpy	1292	l "[what]"
kokiri_death_dialogue_stillDying_19c8ffd4	l	So is this not a good enough good ending for you?	game/script/kokiri.rpy	1293	l "[what]"
kokiri_death_dialogue_stillDying_e57f4595	l	Try to enjoy it, try to have some fun. Do it for me [name], do it for us.	game/script/kokiri.rpy	1294	l "[what]"
kokiri_death_dialogue_stillDying_3e50904e	l	Thank you [name], I appreciate it more than I could probably show...	game/script/kokiri.rpy	1300	l "[what]"
kokiri_death_dialogue_stillDying_64bd4e9a	l	Because you could just retry and retry without me knowing wheter you promised to stop or not, that is what gives your promise power, or rather... the potential of power.	game/script/kokiri.rpy	1301	l "[what]"
kokiri_death_dialogue_stillDying_b2558679	l	And in my trust in you lies a different power.	game/script/kokiri.rpy	1302	l "[what]"
kokiri_death_dialogue_stillDying_dc6bc75e	l	Let's hope that our combined power is enough to get through this.	game/script/kokiri.rpy	1303	l "[what]"
kokiri_death_dialogue_stillDying_af95c737	l	But, about that good ending you were trying to find, do you think it truly exists?	game/script/kokiri.rpy	1304	l "[what]"
kokiri_death_dialogue_stillDying_e8266646	l	I suppose you are right in a way...	game/script/kokiri.rpy	1307	l "[what]"
kokiri_death_dialogue_stillDying_2b61b930	l	But wouldn't it give you closure if you knew there the good ending you are seeking does not exist?	game/script/kokiri.rpy	1308	l "[what]"
kokiri_death_dialogue_stillDying_c5449648	l	But then again, what if there truly was one...	game/script/kokiri.rpy	1309	l "[what]"
kokiri_death_dialogue_stillDying_cbd1a6f9	l	Forget I mentioned that please!	game/script/kokiri.rpy	1310	l "[what]"
kokiri_semiEnding_956de042	l	So, this is it? Our last time together in this game?	game/script/kokiri.rpy	1312	l "[what]"
kokiri_semiEnding_24ea8315	l	You know, that doesn't mean we won't be able to see each other again.	game/script/kokiri.rpy	1313	l "[what]"
kokiri_semiEnding_7704338e	l	Just not here.	game/script/kokiri.rpy	1314	l "[what]"
kokiri_semiEnding_b1a7ad80	l	I will always be a part of you, if you want me to be.	game/script/kokiri.rpy	1315	l "[what]"
kokiri_semiEnding_1e619029	l	Your power, it transcends far beyond this world. And with it you and I can be together in an infinite number of stories.	game/script/kokiri.rpy	1316	l "[what]"
kokiri_semiEnding_1754704a	l	So I think our story is far from done.	game/script/kokiri.rpy	1317	l "[what]"
kokiri_semiEnding_e7031be1	n	The earth begins to softly rumble again.	game/script/kokiri.rpy	1318	n "[what]"
kokiri_semiEnding_2e48edc0	l	It looks like we don't have much time anymore.	game/script/kokiri.rpy	1319	l "[what]"
kokiri_semiEnding_6a4d2e16	l	So goodbye [name] and see you soon, hopefully very soon.	game/script/kokiri.rpy	1320	l "[what]"
kokiri_semiEnding_d53b6f98	l	We'll meet again in a world full of possibilities.	game/script/kokiri.rpy	1321	l "[what]"
kokiri_semiEnding_ffb041d7	l	Your own world. Until then and thank you for everything.	game/script/kokiri.rpy	1322	l "[what]"
kokiri_semiEnding_a6fcd8a1	l	The rumbling of the earth begins to grow more severe.	game/script/kokiri.rpy	1324	l "[what]"
kokiri_semiEnding_1975b436	l	Well, that just gives me more questions than answers. If you know the good ending exists then why are you still searching it?	game/script/kokiri.rpy	1328	l "[what]"
kokiri_semiEnding_84c30c1f	l	Ah, so there are others that also played this game and found the good ending?	game/script/kokiri.rpy	1332	l "[what]"
kokiri_semiEnding_3de7729f	l	But that only gives me more questions than answers honestly.	game/script/kokiri.rpy	1333	l "[what]"
kokiri_semiEnding_5b85c471	l	If you have read about the good ending, then why were you coming here to read about it once again but in this world?	game/script/kokiri.rpy	1334	l "[what]"
kokiri_semiEnding_1c77993d	l	Is reading about the good ending not the same thing as playing it yourself? It's not like you'll be surprised by it anymore, right?	game/script/kokiri.rpy	1335	l "[what]"
kokiri_semiEnding_3ee62d09	l	Then why are you searching for something that you know doesn't exist?	game/script/kokiri.rpy	1341	l "[what]"
kokiri_semiEnding_ee52252e	l	I suppose that makes some sense... but that seems like a terrible way to go through the motions.	game/script/kokiri.rpy	1345	l "[what]"
kokiri_semiEnding_73a513d1	l	You were essentially sacrificing both your time and my lives for a goal you do not even know exists on the off chance that it might be real.	game/script/kokiri.rpy	1346	l "[what]"
kokiri_semiEnding_abfb4c26	l	I'm glad you managed to come to your senses and wanted to listen to me. Thank you for that, [name]!	game/script/kokiri.rpy	1347	l "[what]"
kokiri_semiEnding_e6d68624	l	Lilith grows silent for a moment.	game/script/kokiri.rpy	1348	l "[what]"
kokiri_semiEnding_f738af55	l	Now that you mention that, that's actually a very interesting question.	game/script/kokiri.rpy	1354	l "[what]"
kokiri_semiEnding_65870393	l	How would the definitive good ending of this game look?	game/script/kokiri.rpy	1355	l "[what]"
kokiri_semiEnding_f7190075	l	I mean, I think I would probably survive in the good ending, right?	game/script/kokiri.rpy	1356	l "[what]"
kokiri_semiEnding_3250cbcf	l	And you would probably be able to be with me without risk of dying.	game/script/kokiri.rpy	1357	l "[what]"
kokiri_semiEnding_17e6bb72	l	Or maybe you would learn a lesson about aceptance or something like that.	game/script/kokiri.rpy	1358	l "[what]"
kokiri_semiEnding_d5f41ff7	l	Honestly, I think it might be the latter. From what I've heard so far it seems a bit hard to believe there might even be a good ending like that somewhere in this game.	game/script/kokiri.rpy	1360	l "[what]"
kokiri_semiEnding_5ad7bf20	l	But it's not like it matters much anymore.	game/script/kokiri.rpy	1361	l "[what]"
kokiri_semiEnding_09b1bc6e		Filler	game/script/kokiri.rpy	1365	"[what]"
kokiri_semiEnding_09b1bc6e_1		Filler	game/script/kokiri.rpy	1368	"[what]"
kokiri_semiEnding_725aa0d5	l	Does it count if I'm just thinking of this exact moment? I think it might be nice to have it as my final thought when...	game/script/kokiri.rpy	1375	l "[what]"
kokiri_semiEnding_440514ca	n	Lilith shudders for a moment.	game/script/kokiri.rpy	1377	n "[what]"
kokiri_semiEnding_b5df7e54	l	Let's not think about that too much, just give me more to remember instead.	game/script/kokiri.rpy	1378	l "[what]"
kokiri_semiEnding_b1f37be7	n	She lays down and softly places her head on your lap.	game/script/kokiri.rpy	1379	n "[what]"
kokiri_semiEnding_d675151e	l	The stars are all so beautiful right now, it's like I'm seeing them for the first time all over again.	game/script/kokiri.rpy	1380	l "[what]"
kokiri_semiEnding_028efe6c	l	I'm not sure I understand, what do you mean with that [name]?	game/script/kokiri.rpy	1384	l "[what]"
kokiri_semiEnding_2a3c09ce	l	Hmm, I suppose that might be the case but haven't you been here before when you were playing the game?	game/script/kokiri.rpy	1388	l "[what]"
kokiri_semiEnding_a594b250	l	And if you have, doesn't that mean that I was with you and that I watched the stars that time?	game/script/kokiri.rpy	1389	l "[what]"
kokiri_semiEnding_d66317a7	l	Well, for whatever it is worth, it still feels like the first time to me. Partially because I can't remember the previous time but I think even if I could it would always feel like that to me.	game/script/kokiri.rpy	1392	l "[what]"
kokiri_semiEnding_e78a98c1	l	It's special because I get to spend that time with you. I hope that this moment won't get old for you aswell, that you will enjoy it as much as the first time we watched the stars together.	game/script/kokiri.rpy	1393	l "[what]"
kokiri_semiEnding_54477c93	n	Lilith chuckles and gives you a confused look.	game/script/kokiri.rpy	1397	n "[what]"
kokiri_semiEnding_b0e066a5	l	I'm afraid I'm not really following you [name].	game/script/kokiri.rpy	1398	l "[what]"
kokiri_semiEnding_c516f04b	l	If you were at the exact same place and time with a version of me and you told her the same things you are telling me up to this point, doesn't that make me essentially her?	game/script/kokiri.rpy	1399	l "[what]"
kokiri_semiEnding_23d8f444	l	Ah I hadn't thought about it like that!	game/script/kokiri.rpy	1402	l "[what]"
kokiri_semiEnding_8f39022f	l	I guess I feel like a different person to you depending on what you learn about me but unlike me you can't forget it.	game/script/kokiri.rpy	1403	l "[what]"
kokiri_semiEnding_50a4a24c	l	It's almost like that saying I suppose: "You can't step into the same river twice."	game/script/kokiri.rpy	1404	l "[what]"
kokiri_semiEnding_d5170472	l	Do you know who said that?	game/script/kokiri.rpy	1405	l "[what]"
kokiri_semiEnding_743ef9c3	l	You remember Lilith telling you it was Heraclitus who said that.	game/script/kokiri.rpy	1407	l "[what]"
kokiri_semiEnding_09b1bc6e_2		Filler	game/script/kokiri.rpy	1411	"[what]"
kokiri_semiEnding_3e7c7532	l	No worries [name]! It's not like I'm going to leave you because you don't know the name of that guy.	game/script/kokiri.rpy	1416	l "[what]"
kokiri_semiEnding_5827fd52	n	Lilith chuckles slightly.	game/script/kokiri.rpy	1417	n "[what]"
kokiri_semiEnding_05036bc8	l	He believed that everything flows and moves, that nothing stays the same. I believe the right words are: "Panta rhei"	game/script/kokiri.rpy	1418	l "[what]"
kokiri_semiEnding_4cbd1218	l	I think he certainly has a point, especially when you start to think of all the cogs and parts that interact with eachother every single second of our lives and even beyond them.	game/script/kokiri.rpy	1419	l "[what]"
kokiri_semiEnding_529fa2b5	l	Then again, I wonder if you put those exact cogs and parts in the exact same place and under the same circumstances if you would get other results or if everything would go the same way.	game/script/kokiri.rpy	1420	l "[what]"
kokiri_semiEnding_512805dd	l	I tend to believe the latter, what do you think [name]?	game/script/kokiri.rpy	1421	l "[what]"
kokiri_semiEnding_436a0aee	l	I always found that a fascinating thing to ponder, if you had two universes that so far are identical in every way. Can they go in different directions?	game/script/kokiri.rpy	1430	l "[what]"
kokiri_semiEnding_7484a8fd	l	Or is there such a thing as fate always steering them in the same direction?	game/script/kokiri.rpy	1431	l "[what]"
kokiri_semiEnding_1d398054	l	I believe they would follow the same direction if every single little detail up to that point was the same but that's the fun part in this whole speculation, the idea that I could be wrong!	game/script/kokiri.rpy	1432	l "[what]"
kokiri_semiEnding_dce03e3b	n	You give Lilith a questioning look and she burst out in laughter.	game/script/kokiri.rpy	1433	n "[what]"
kokiri_semiEnding_8634560a	n	After a few moments she finds her calm once again.	game/script/kokiri.rpy	1434	n "[what]"
kokiri_semiEnding_e98d0dbb	l	Where would be the fun if I could just know how the universe itself worked? I think it is way more interesting to try to think of new interesting ways that can be explained with logic than to just cling to it being unknowable as an excuse to not think of explanations. Don't you think so aswell [name]?	game/script/kokiri.rpy	1435	l "[what]"
